འཕགས་པ་བློ་གྲོས་རྒྱ་མཚོས་ཞུས་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། ||| The Noble Great Vehicle Sūtra The Questions of Sāgaramat
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། མཚན་མ་མེད་པ་འདྲེས་པར་བྱེད་པ་དང་། མཚན་མ་ཐམས་ཅད་རྣམ་པར་འཇིག་པའོ། ། ||| There are two teachings that are challenging: becoming familiar with signlessness and destroying all signs.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། སྟོང་པ་ཉིད་ལ་རྟོག་པ་དང་། སེམས་ཅན་ལ་ཡང་ལྟ་བའོ། ། ||| “There are two teachings that are held in high regard: understanding emptiness and observing beings.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། ཤེས་རབ་ཀྱིས་ལྟ་བ་མེད་པ་དང་། ཐབས་ཀྱིས་ལྟ་བ་དང་བཅས་པའོ། ། ||| There are two teachings that are challenging: eliminating views with insight and skillfully utilizing views.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། དགེ་བའི་རྩ་བ་འདོད་པ་དང་། དགེ་བའི་རྩ་བ་ཐམས་ཅད་ལ་སེམས་ཅན་ཐམས་ཅད་སྦྱོར་བའོ། ། ||| “There are two teachings that are held in high regard: yearning for roots of virtue and bringing all beings to all forms of roots of virtue.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། སྨོན་པ་མེད་པ་སྒོམ་པ་དང་། བསམས་བཞིན་དུ་སྐྱེ་བ་ཤེས་པའོ། ། ||| There are two teachings that are challenging: cultivating wishlessness and knowing how to take rebirth intentionally.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། དེ་ལ་མ་ཆགས་པ་དང་། མི་གཡོ་བའོ། ། ||| “There are two teachings that are held in high regard: not being attached or moved.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། ང་རྒྱལ་མེད་པ་དང་། དེས་པའོ། ། ||| There are two teachings that are challenging: being without pride and being gentle.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། དགོན་པ་ལ་གནས་པ་དང་། དགོན་པའི་ཡོན་ཏན་མྱོང་བའོ། ། ||| “There are two teachings that are held in high regard: staying in solitude and experiencing the positive qualities of solitude.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། ཉོན་མོངས་པ་མེད་པར་གནས་པ་དང་། སེམས་ཅན་ཐམས་ཅད་ཡོངས་སུ་སྐྱོབ་པའོ། ། ||| There are two teachings that are challenging: maintaining an absence of afflictions and protecting all beings.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། འདོད་པ་ཆུང་བ་དང་། ཆོག་ཤེས་པའོ། ། ||| “There are two teachings that are held in high regard: having few desires and being content.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། རང་གི་ཉོན་མོངས་པ་ཚོལ་བ་དང་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་ཉོན་མོངས་པ་སྤོང་བ་ཚོལ་བའོ། ། ||| There are two teachings that are challenging: seeking out one’s afflictions and seeking the elimination of all beings’ afflictions.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། ངེས་པར་སེམས་པ་དང་། སོ་སོར་རྟོག་པའོ། ། ||| “There are two teachings that are held in high regard: certainty and understanding.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། རང་གི་འཁྲུལ་པ་ལ་རྟོག་པ་དང་། གཞན་གྱི་འཁྲུལ་བ་ལ་སྐྱོན་དུ་མི་ལྟ་བའོ། ། ||| There are two teachings that are challenging: recognizing one’s own confusion and not seeing others’ confusion as a fault.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། བདག་ལ་མི་སྟོད་པ་དང་། གཞན་ལ་མི་སྨོད་པའོ། ། ||| “There are two teachings that are held in high regard: not praising oneself or condemning others.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། བདག་ལ་བདག་མེད་པ་དང་། སེམས་ཅན་ལ་སེམས་ཅན་མེད་པའོ། ། ||| There are two teachings that are challenging: seeing the lack of self in oneself and the lack of beings in beings.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། ||| “There are two teachings that are held in high regard:
རང་གི་བྱེད་པ་དང་། གཞན་གྱིས་སྐབས་མི་རྙེད་པའོ། ། ||| Acting on one’s own and not relying on others.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། འཁོར་བ་ལས་ལྡོག་པ་དང་། འཁོར་བ་ནས་སེམས་ཅན་ཡོངས་སུ་ཐར་བར་བྱེད་པའོ། ། ||| There are two teachings that are challenging: reversing saṃsāra and freeing beings from saṃsāra.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡོངས་སུ་ཚོལ་བ་དང་། ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡོངས་སུ་བཙལ་བ་རྣམས་ལ་ཇི་སྐད་བསྟན་པ་བཞིན་དུ་གནས་པའོ། ། ||| “There are two teachings that are held in high regard: pursuing the perfections, and living according to what one teaches to those who are pursuing the perfections.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། གཞན་ལ་རག་མ་ལས་པའི་ཤེས་པ་རབ་ཏུ་ཐོབ་པ་དང་། གཞན་དག་ཀྱང་ཤེས་པ་ལ་རབ་ཏུ་སྦྱོར་བའོ། ། ||| There are two teachings that are challenging: attaining insight that does not depend on anyone else and bringing others to knowledge.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། འཐོབ་པ་དང་བཀུར་སྟི་དང་ཚིགས་སུ་བཅད་པ་དོན་དུ་མི་གཉེར་བ་དང་། དམ་པའི་ཆོས་ཡོངས་སུ་བཙལ་བ་དོན་དུ་གཉེར་བའོ། ། ||| “There are two teachings that are held in high regard: being disinterested in gain, honor, and praise, and being interested in pursuing the Dharma.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། ཕན་མ་བཏགས་པ་རྣམས་ལ་ཡང་ཕན་འདོགས་པ་དང་། ཕན་བཏགས་པ་རྣམས་ལ་ཡང་ལྷག་པར་དགའ་བ་མེད་པའོ། ། ||| There are two teachings that are challenging: benefiting those who do not benefit oneself, and not overly liking those who do.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། བྱམས་པ་ཆེན་པོ་ཐུག་པ་མེད་པར་བྱས་པ་དང་། སྙིང་རྗེ་ཆེན་པོ་ཡོངས་སུ་ཆད་པ་མེད་པའོ། ། ||| “There are two teachings that are held in high regard: practicing great love that knows no limit and practicing uninterrupted great compassion.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། རྒལ་ནས་འཇུག་པ་དང་། མ་རྒལ་བ་རྣམས་སྒྲོལ་བའོ། ། ||| There are two teachings that are challenging: engaging with saṃsāra once one has crossed over, and liberating those who have not crossed over.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། སེམས་ཅན་ཐམས་ཅད་ཡོན་ཏན་ཡང་དག་པར་འཛིན་དུ་འཇུག་པ་དང་། ཡོན་ཏན་མེད་པའི་སེམས་ཅན་རྣམས་ལ་ཆེར་སྙིང་རྗེ་བའོ། ། ||| “There are two teachings that are held in high regard: encouraging all beings to develop qualities and being especially compassionate to beings who have no qualities.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། སླར་མི་བྱེད་པ་རྣམས་ལ་ཡང་ཕྱིར་བྱེད་པ་དང་། ཕྱིར་བྱེད་པ་རྣམས་ལ་ཡང་རློམ་སེམས་མེད་པའོ། ། ||| There are two teachings that are challenging: helping those who do not reciprocate favors, and being free from concepts about those who do reciprocate.
གཅེས་སྤྲས་བྱེད་པའི་ཆོས་གཉིས་ཏེ། ལུས་ལ་ཞུགས་པའི་དྲན་པ་ལ་གནས་པ་དང་། ལུས་ཡོངས་སུ་དག་པ་ལ་གནས་པའོ། ། ||| “There are two teachings that are held in high regard: maintaining mindfulness applied to the body, and maintaining the purity of the body.
དཀའ་བ་བྱེད་པའི་ཆོས་གཉིས་ཏེ། ལུས་ལ་ལུས་ཀྱི་རྗེས་སུ་བལྟ་བ་དང་། ལུས་དང་ལྷན་ཅིག་སོང་བའི་རྣམ་པར་རྟོག་པས་རྣམ་པར་མི་རྟོག་པའོ། ། ||| There are two teachings that are challenging: applying a view of the body onto the body, and not conceptualizing thoughts that come along with a body.
