འཕགས་པ་བསྐལ་པ་བཟང་པོ་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། ||| The Noble Great Vehicle Sūtra The Good Eon
རིགས་ནི་བྲམ་ཟེ་ཡིན་ཏེ་འོད་དཔག་ཚད། །བདུན་ཅུ་རྩ་གཉིས་བདག་ཉིད་ཆེན་པོ་ཡབ། །སེམས་མཚུངས་མ་ཞེས་བྱ་བ་རྒྱལ་བའི་ཡུམ། ། ||| His family will be brahmin, And his light will extend seventy-two leagues. “Great Being will be his father and Equal Mind will be this victor’s mother.
སྲས་པོ་འོད་ལྡན་ངེས་ལྡན་རིམ་གྲོ་པ། ། ||| Luminous will be his son and Endowed with Certainty his attendant.
ཤིན་ཏུ་རྣམ་པར་ངེས་པ་མཁས་པ་སྟེ། ། ||| Thorough Ascertainment will be the scholar
ངེས་ཐོབ་ཅེས་ནི་བྱ་བ་རྫུ་འཕྲུལ་ཅན། ། ||| And Attainer of Certainty the one of miracles.
འདུས་པ་དག་ནི་ལན་གྲངས་བཅུ་བཞི་སྟེ། །ཀུན་ལའང་དགྲ་བཅོམ་པ་ཡི་ཚོགས་དག་གི། །མཚུངས་པར་འགྱུར་ཏེ་ཐེར་འབུམ་ཐེར་འབུམ་ཡོད། ། ||| “There will be fourteen consecutive congregations, Each of them gathering one billion Who are all at the level of a worthy one.
མི་ཚེ་ལོ་གྲངས་དགུ་ཁྲི་དགུ་སྟོང་ཡིན། ། ||| The lifespan of humans will be ninety-nine thousand years,
བདུད་རྣམས་ཕུང་བར་མཛད་པའི་དམ་ཆོས་དག །ལོ་གྲངས་དགུ་ཁྲི་དགུ་སྟོང་བར་དུ་གནས། ། ||| “And the sacred Dharma of this vanquisher of the hordes of the māras Will remain for ninety-nine thousand years.
སྟོན་པ་མྱ་ངན་འདས་ནས་རྒྱལ་བ་ཡི། །སྐུ་གདུང་མཆོད་རྟེན་དཔག་ཚད་བརྒྱ་པ་གཅིག ། ||| When this victorious teacher has attained nirvāṇa His relics will reside in a stūpa that is one hundred leagues large.
དེ་བཞིན་གཤེགས་པ་རིན་ཆེན་གྲགས་པ་སྐྱེ་བའི་ཡུལ་ནི་རིན་པོ་ཆེའི་ཏོག་ཅེས་བྱའོ། ། ||| “The thus-gone Ratnayaśas will be born in a place called Jewel Crest.
རིགས་ནི་རྒྱལ་རིགས་སོ། ། ||| His family will be kṣatriya.
འོད་ནི་སྟོང་གསུམ་ཙམ་མོ། ། ||| His light will extend the breadth of a trichiliocosm.
ཡབ་ནི་འགྲོ་བའི་དབང་ཕྱུག་ཅེས་བྱའོ། ། ||| Lord of Beings will be his father.
ཡུམ་ནི་དཔལ་གྱི་རིན་ཆེན་མཆོག་ཅེས་བྱའོ། ། ||| Supreme Glorious Jewel will be his mother.
སྲས་ནི་ཡོན་ཏན་སྟོང་གི་གཟི་བརྗིད་ཅེས་བྱའོ། ། ||| Splendor of a Thousand Qualities will be his son.
རིམ་གྲོ་པ་ནི་ཡོན་ཏན་མཐའ་ཡས་ཞེས་བྱའོ། ། ||| Infinite Qualities will be his attendant.
ཤེས་རབ་ཅན་རྣམས་ཀྱི་མཆོག་ནི་ཡོན་ཏན་གྱི་ཚོགས་ཞེས་བྱའོ། ། ||| Gathering of Qualities will be foremost in terms of insight.
རྫུ་འཕྲུལ་ཅན་རྣམས་ཀྱི་མཆོག་ནི་འོད་ཟེར་ཡིད་དུ་འོང་བ་ཞེས་བྱའོ། ། ||| Beautiful Light Rays will be foremost in terms of miraculous abilities.
འདུས་པ་ནི་ལན་གྲངས་གྲངས་མེད་དེ། ཐམས་ཅད་ལ་ཡང་ཕྱིར་མི་ལྡོག་པའི་བྱང་ཆུབ་སེམས་དཔའ་ཤ་སྟག་གོ། ། ||| There will be infinitely many congregations, all of them consisting of irreversible bodhisattvas.
སྐུ་ཚེའི་ཚད་ནི་ལོ་དྲུག་ཁྲིའོ། ། ||| The extent of his lifespan will be sixty thousand years.
དམ་པའི་ཆོས་ནི་ལོ་བྱེ་བ་ཁྲི་ཕྲག་སུམ་ཅུ་རྩ་དྲུག་གི་བར་དུ་གནས་སོ། ། ||| His sacred Dharma will remain for three trillion six hundred billion years.
སྐུ་གདུང་ནི་རྒྱས་པར་འགྱུར་རོ། །མཆོད་རྟེན་ནི་སུམ་འབུམ་མོ། ། ||| His relics will be abundant, and there will be three hundred thousand stūpas.
དེ་བཞིན་གཤེགས་པ་ཚོགས་ཅན་གསལ་བ་སྐྱེ་བའི་ཡུལ་ནི་བློ་གྲོས་རྒྱ་མཚོ་ཞེས་བྱའོ། ། ||| “The thus-gone Gaṇiprabhāsa will be born in a place called Ocean of Intelligence.
རིགས་ནི་བྲམ་ཟེའོ། ། ||| His family will be brahmin.
འོད་ནི་དཔག་ཚད་དགུ་བཅུའོ། ། ||| His light will extend ninety leagues.
ཡབ་ནི་བཟང་མཆོག་ཅེས་བྱའོ། ། ||| Supreme Excellence will be his father.
ཡུམ་ནི་ཡིད་དུ་འོང་བའི་དབྱངས་ཞེས་བྱའོ། ། ||| Delightful Melody will be his mother.
སྲས་ནི་སེང་གེས་རྣམ་པར་རྩེ་ཞེས་བྱའོ། ། ||| Playful Lion will be his son.
རིམ་གྲོ་པ་ནི་ཡོན་ཏན་གྱི་ཚོགས་ཞེས་བྱའོ། ། ||| Gathering of Qualities will be his attendant.
ཤེས་རབ་ཅན་རྣམས་ཀྱི་མཆོག་ནི་གྲགས་པའི་སྒྲོན་མ་ཞེས་བྱའོ། ། ||| Lamp of Fame will be foremost in terms of insight.
རྫུ་འཕྲུལ་ཅན་རྣམས་ཀྱི་མཆོག་ནི་རོ་མཆོག་རྒྱལ་པོ་ཞེས་བྱའོ། ། ||| King of Supreme Taste will be foremost in terms of miraculous abilities.
ཉན་ཐོས་འདུས་པ་དང་པོ་ནི་ཐེར་འབུམ་ཕྲག་གསུམ་མོ། །གཉིས་པ་ལ་ནི་ཐེར་འབུམ་ཕྲག་བཞིའོ། །གསུམ་པ་ལ་ནི་ཐེར་འབུམ་ཕྲག་ལྔའོ། ། ||| In the first congregation there will be three billion hearers, in the second there will be four billion, and in the third there will be five billion.
སྐུ་ཚེའི་ཚད་ནི་ལོ་བརྒྱད་ཁྲིའོ། ། ||| The extent of his lifespan will be eighty thousand years.
དམ་པའི་ཆོས་ནི་ལོ་བརྒྱད་ཁྲི་བཞི་སྟོང་གི་བར་དུ་གནས་སོ། ། ||| His sacred Dharma will remain for eighty-four thousand years.
སྐུ་གདུང་ནི་རྒྱས་པར་འགྱུར་རོ། ། ||| His relics will be abundant.
དེ་བཞིན་གཤེགས་པ་གྲགས་པ་མཐའ་ཡས་སྐྱེ་བའི་ཡུལ་ནི་ཡིད་དུ་འོང་བའི་དབྱངས་ཞེས་བྱའོ། ། ||| “The thus-gone Anantayaśas will be born in a place called Delightful Melody.
རིགས་ནི་རྒྱལ་རིགས་སོ། ། ||| His family will be kṣatriya.
འོད་ནི་དཔག་ཚད་གཉིས་སོ། ། ||| His light will extend two leagues.
ཡབ་ནི་ནོར་ལྷ་ཞེས་བྱའོ། ། ||| Wealth God will be his father.
ཡུམ་ནི་རྒྱུ་སྐར་བདག་མོ་ཞེས་བྱའོ། ། ||| Lady of the Stars will be his mother.
སྲས་ནི་རིན་ཆེན་མཆོག་ཅེས་བྱའོ། ། ||| Supreme Jewel will be his son.
རིམ་གྲོ་པ་ནི་བསོད་ནམས་འབྱོར་ལྡན་ཞེས་བྱའོ། ། ||| Endowed with Meritorious Wealth will be his attendant.
ཤེས་རབ་ཅན་རྣམས་ཀྱི་མཆོག་ནི་བསྒོམས་པའི་བདག་ཉིད་ཅན་ཞེས་བྱའོ། ། ||| Endowed with the Nature of Meditation will be foremost in terms of insight.
རྫུ་འཕྲུལ་ཅན་རྣམས་ཀྱི་མཆོག་ནི་བསོད་ནམས་གཟི་བརྗིད་ཅེས་བྱའོ། ། ||| Merit Splendor will be foremost in terms of miraculous abilities.
འདུས་པ་ནི་ལན་བཅུ་སྟེ་ཐམས་ཅད་ལ་ཡང་ཐེར་འབུམ་ཐེར་འབུམ་མོ། ། ||| There will be ten consecutive congregations, each of them gathering one billion.
སྐུ་ཚེའི་ཚད་ནི་ལོ་སྟོང་ངོ་། ། ||| The extent of his lifespan will be one thousand years.
དམ་པའི་ཆོས་ནི་ལོ་ལྔ་སྟོང་གི་བར་དུ་གནས་སོ། ། ||| His sacred Dharma will remain for five thousand years.
སྐུ་གདུང་ནི་རིལ་པོ་གཅིག་ཏུ་འདུག་གོ། ། ||| His relics will remain in a single collection.
མཆོད་རྟེན་ཡང་གཅིག་ཏུ་ཟད་དོ། ། ||| There will also only be one stūpa.
དེ་བཞིན་གཤེགས་པ་འོད་ཟེར་དོན་ཡོད་སྐྱེ་བའི་ཡུལ་ནི་དོན་ཡོད་སྟེགས་ཞེས་བྱའོ། ། ||| “The thus-gone Amogharaśmi will be born in a place called Meaningful Steps.
རིགས་ནི་བྲམ་ཟེའོ། ། ||| His family will be brahmin.
འོད་ནི་དཔག་ཚད་སུམ་བརྒྱའོ། ། ||| His light will extend three hundred leagues.
ཡབ་ནི་ཁ་དོག་བྱིན་ཞེས་བྱའོ། ། ||| Gift of Colors will be his father.
ཡུམ་ནི་དགའ་བས་ལྟ་ཞེས་བྱའོ། ། ||| Looking with Joy will be his mother.
སྲས་ནི་ཀུན་ཏུ་བཟང་པོ་ཞེས་བྱའོ། ། ||| Universally Good will be his son.
རིམ་གྲོ་པ་ནི་འཇིག་རྟེན་དགའ་བ་ཞེས་བྱའོ། ། ||| Joy for the World will be his attendant.
ཤེས་རབ་ཅན་རྣམས་ཀྱི་མཆོག་ནི་ཁ་ལོ་སྒྱུར་བའི་རྒྱལ་པོ་ཞེས་བྱའོ། ། ||| King of Leaders will be foremost in terms of insight.
རྫུ་འཕྲུལ་ཅན་རྣམས་ཀྱི་མཆོག་ནི་བདུད་སྤངས་ཞེས་བྱའོ། ། ||| Free from Māras will be foremost in terms of miraculous abilities.
དགྲ་བཅོམ་པ་འདུས་པ་ནི་ལན་དྲུག་སྟེ། ཐམས་ཅད་ལ་ཡང་བྱེ་བ་ཕྲག་འབུམ་འབུམ་མོ། ། ||| There will be six consecutive congregations of worthy ones, each of them gathering one trillion.
སྐུ་ཚེའི་ཚད་ནི་ལོ་བརྒྱད་ཁྲིའོ། ། ||| The extent of his lifespan will be eighty thousand years.
དམ་པའི་ཆོས་ནི་ལོ་བྱེ་བའི་བར་དུ་གནས་སོ། ། ||| His sacred Dharma will remain for ten million years.
སྐུ་གདུང་ནི་རྒྱས་པར་འགྱུར་རོ། ། ||| His relics will be abundant.
